cdCartaConsulta,nmProjeto,sgProjeto,nmSetor,nmSujeito,Regiao,nmUnidadeFederal,nmAbrangenciaNacional,TipoFinanciamento,sgFonte,VlDolar,CpVlDolar,sgMoeda,deFase,dtRecebimento,dtValidadeRecomendacao,dtReuniaoNegociacao,dtAprovDiretoria,dtAprovacaoSenado,nuResolucaoSenado,dtAssinatura,nuoperacao,dtPrimeiraAmortizacao,dtUltimaAmortizacao,dtUltimoDesembolsoOriginal,dtUltimoDesembolsoVigente,ano_recebimento
57800,ALTO E MÉDIO SÃO FRANCISCO,ALTO E MÉDIO SF,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,57000000.0,0.0,US$,Repagamento,1940-01-01 00:00:00,1900-01-01 00:00:00,,1986-06-12,,,1986-06-30,2719-0,1990-01-01 00:00:00,,1993-12-31 00:00:00,1994-12-31 00:00:00,1940
57801,CRÉDITO AGRÍCOLA,CRÉDITO AGRÍCOLA,ENCARGOS ESPECIAIS,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,300000000.0,0.0,US$,Repagamento,1940-01-01 00:00:00,1900-01-01 00:00:00,,1988-06-23,,,1989-05-31,2971-0,1994-03-15 00:00:00,,1993-12-31 00:00:00,1993-12-31 00:00:00,1940
57802,IRRIGAÇÃO NORDESTE I,IRRIGAÇÃO BIRD,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,210000000.0,0.0,US$,Finalizada,1940-01-01 00:00:00,1900-01-01 00:00:00,1990-12-08,1990-02-20,1990-12-18,88/1990,1991-04-19,3170-0,1995-10-15 01:00:00,2009-10-15 01:00:00,1995-06-30 00:00:00,2000-12-31 00:00:00,1940
57806,IRRIGAÇÃO JAÍBA,IRRIGAÇÃO JAÍBA,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,71000000.0,0.0,US$,Finalizada,1940-01-01 00:00:00,1900-01-01 00:00:00,1988-08-01,1988-12-22,1988-12-15,214/1988,1989-05-31,3013-0,1994-04-15 00:00:00,2004-04-15 00:00:00,1997-06-30 00:00:00,2000-06-30 00:00:00,1940
57807,IRRIGAÇÃO NORDESTE,IRRIGAÇÃO BID,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,JICA,56600000.0,38400000.0,US$,Repagamento,1990-07-25 00:00:00,1900-01-01 00:00:00,,,,,1991-09-05,BZ--P5,,,1994-01-10 00:00:00,1998-12-26 00:00:00,1990
57807,IRRIGAÇÃO NORDESTE,IRRIGAÇÃO BID,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,55600000.0,38400000.0,US$,Finalizada,1990-07-25 00:00:00,1900-01-01 00:00:00,,1989-08-16,1989-11-24,,1990-01-10,0573-CO,1998-07-10 00:00:00,2006-07-10 00:00:00,1994-01-10 00:00:00,1998-01-10 00:00:00,1990
57808,PROG.NAC. DE IRRIGAÇÃO-PRONI,PRONI,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,195000000.0,0.0,US$,Finalizada,1940-01-01 00:00:00,1900-01-01 00:00:00,1988-03-27,1988-06-09,,,1988-09-21,2950-0,1993-11-15 00:00:00,2003-11-15 00:00:00,1993-12-31 00:00:00,1997-12-31 00:00:00,1940
57809,EXTENSÃO AGRÍCOLA II,EXTENSÃO AGRÍCOLA II,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,155000000.0,0.0,US$,Finalizada,1940-01-01 00:00:00,1900-01-01 00:00:00,,1986-04-22,,,1986-06-30,2679-0,1990-01-01 00:00:00,2005-01-01 00:00:00,1994-06-30 00:00:00,1995-12-31 00:00:00,1940
57810,PESQUISA AGROPECUÁRIA III,PESQUISA III,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,47000000.0,0.0,US$,Finalizada,1940-01-01 00:00:00,1900-01-01 00:00:00,1989-09-11,1989-10-24,,,1990-01-10,3130-0,1995-03-15 00:00:00,2010-03-15 00:00:00,1995-06-30 00:00:00,1996-06-30 00:00:00,1940
57811,CONTROLE DE SANIDADE ANIMAL,SANIDADE ANIMAL III,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,51000000.0,0.0,US$,Finalizada,1940-01-01 00:00:00,1900-01-01 00:00:00,,1987-06-30,,,1987-07-27,2864-0,1990-10-15 00:00:00,2005-10-15 00:00:00,1994-03-31 00:00:00,1997-03-31 00:00:00,1940
57816,REGIÃO METROPOLITANA DE SALVADOR,RMSALVADOR,DESENVOLVIMENTO URBANO E MOBILIDADE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,55000000.0,0.0,US$,Finalizada,1940-01-01 00:00:00,1900-01-01 00:00:00,,1986-04-22,,,1986-07-15,2681-0,1989-10-01 00:00:00,2004-10-01 00:00:00,1994-12-31 00:00:00,1997-09-30 00:00:00,1940
57817,GERENCIAMENTO DO SETOR PÚBLICO,GER. SETOR PUBLICO,FORTALECIMENTO INSTITUCIONAL,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,29000000.0,0.0,US$,Repagamento,1940-01-01 00:00:00,1900-01-01 00:00:00,,1986-06-19,,,1986-07-15,2721-0,1990-03-01 00:00:00,,1990-12-31 00:00:00,1993-12-31 00:00:00,1940
57820,EDUCAÇÃO BÁSICA NE-II,NEBE II,SANEAMENTO BÁSICO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,212000000.0,0.0,US$,Finalizada,1992-04-03 00:00:00,1900-01-01 00:00:00,1993-03-31,1993-05-13,1993-07-09,,1993-08-25,3604-0,1999-02-01 00:00:00,2008-02-01 00:00:00,1998-12-31 00:00:00,1998-12-31 00:00:00,1992
57825,SAÚDE BÁSICA NO NE I,SAÚDE NE I,SAÚDE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,59500000.0,178500000.0,US$,Repagamento,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,1986-10-23,2699-0,1990-02-15 00:00:00,,1994-12-31 00:00:00,1995-12-31 00:00:00,1940
57826,SAÚDE BÁSICA NO NE II,SAÚDE NE II,SAÚDE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,267000000.0,293600000.0,US$,Finalizada,1940-01-01 00:00:00,1900-01-01 00:00:00,1989-10-04,1989-11-30,1990-03-22,,1990-09-26,3135-0,1995-05-15 00:00:00,2004-05-15 00:00:00,1996-06-30 00:00:00,1997-12-31 00:00:00,1940
57827,CONTROLE DE ENDEMIAS NO NORDESTE,PCDEN,SAÚDE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,109000000.0,0.0,US$,Repagamento,1940-01-01 00:00:00,1900-01-01 00:00:00,,1988-03-31,,,1988-06-17,2931-0,1991-10-15 00:00:00,,1994-06-30 00:00:00,1996-06-30 00:00:00,1940
57828,CONTROLE DA MALARIA NA BACIA AMAZÔNICA,PCMAM,SAÚDE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,0.0,0.0,US$,Repagamento,1940-01-01 00:00:00,1900-01-01 00:00:00,,1989-05-25,,,1989-06-02,3072-0,1994-09-15 00:00:00,,1995-06-30 00:00:00,1996-06-30 00:00:00,1940
57834,RODOVIAS FEDERAIS,RODOVIAS FEDERAIS,LOGÍSTICA E TRANSPORTE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,310000000.0,338000000.0,US$,Repagamento,1940-01-01 00:00:00,1900-01-01 00:00:00,1989-11-07,1990-02-13,1991-03-30,,1991-04-30,3169-0,1996-04-15 00:00:00,,1995-12-31 00:00:00,1996-12-31 00:00:00,1940
57835,DESCENT. SIST. TRANSP. URB. SP,CBTU SP,LOGÍSTICA E TRANSPORTE,REPÚBLICA FEDERATIVA DO BRASIL,CENTRO OESTE,Distrito Federal,Estadual,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,126700000.0,0.0,US$,Repagamento,1940-01-01 00:00:00,1900-01-01 00:00:00,1992-02-29,1992-03-31,1992-07-31,,1992-09-03,3457-0,,,1996-06-30 00:00:00,1998-03-30 00:00:00,1940
57845,GERAÇÃO DE EMPREGOS - PROSEGE,PROSEGE,SANEAMENTO BÁSICO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,300000000.0,0.0,US$,Repagamento,1990-06-21 00:00:00,1900-01-01 00:00:00,1990-10-31,1991-04-24,1990-12-18,,1991-04-29,0622-CO,1998-12-30 00:00:00,,1993-10-29 00:00:00,1999-06-30 00:00:00,1990
57845,GERAÇÃO DE EMPREGOS - PROSEGE,PROSEGE,SANEAMENTO BÁSICO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,50000000.0,0.0,US$,Repagamento,1990-06-21 00:00:00,1900-01-01 00:00:00,1990-10-31,1991-04-24,1990-12-18,,1991-04-29,0856-FOE,2000-06-30 00:00:00,,1993-10-29 00:00:00,1999-12-29 00:00:00,1990
57848,PROGRAMA DE MODERNIZAÇÃO DE TECNOLOGIA AGROPECUÁRIA DA REGIÃO CENTRO - SUL,PROMOAGRO,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,67500000.0,0.0,US$,Repagamento,1991-08-05 00:00:00,1900-01-01 00:00:00,,1992-01-15,1992-10-29,,1992-12-18,0671-CO,2000-06-18 00:00:00,,1997-12-18 00:00:00,1999-12-18 00:00:00,1991
57848,PROGRAMA DE MODERNIZAÇÃO DE TECNOLOGIA AGROPECUÁRIA DA REGIÃO CENTRO - SUL,PROMOAGRO,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,12500000.0,0.0,US$,Repagamento,1991-08-05 00:00:00,1900-01-01 00:00:00,,1992-01-15,1992-10-29,,1992-12-18,878-SF-BR,2000-06-18 00:00:00,,1997-12-18 00:00:00,1997-12-18 00:00:00,1991
57853,DESCENTRALIZACAO DOS SIST. DE TRANSP. METROPOL. - RJ,CBTU RJ,LOGÍSTICA E TRANSPORTE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,128500000.0,143500000.0,US$,Finalizada,1991-04-24 00:00:00,1900-01-01 00:00:00,1992-09-04,1993-06-29,1993-10-08,,1993-10-14,3633-0,1999-03-01 00:00:00,2009-03-01 00:00:00,1997-12-31 00:00:00,2000-12-31 00:00:00,1991
57855,MODERNIZAÇÃO D RECEITA FEDERAL,RECEITA FEDERAL,FORTALECIMENTO INSTITUCIONAL,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,78000000.0,80300000.0,US$,Finalizada,1994-04-27 00:00:00,1900-01-01 00:00:00,1995-08-11,1995-09-27,1997-01-23,04/1997,1997-03-16,0888-CO,2003-03-16 00:00:00,2021-03-16 00:00:00,2001-03-16 00:00:00,2002-12-31 00:00:00,1994
57860,PROG.NAC.CONTROLE DST/AIDS I,AIDS I,SAÚDE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,160000000.0,0.0,US$,Repagamento,1992-05-13 00:00:00,1900-01-01 00:00:00,1993-08-16,1993-11-09,1994-02-28,,1994-03-16,3659-0,1999-05-15 00:00:00,,1998-06-30 00:00:00,1998-06-30 00:00:00,1992
57861,EDUCAÇÃO BÁSICA NE III,NEBE III,EDUCAÇÃO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,206600000.0,145850000.0,US$,Finalizada,1992-04-03 00:00:00,1900-01-01 00:00:00,1993-08-27,1993-11-23,1994-02-07,,1994-02-10,3663-0,1999-04-15 00:00:00,2008-04-15 00:00:00,1999-06-30 00:00:00,1999-12-31 00:00:00,1992
57867,CAPACITAÇÃO DAS IFES E HOSPITAIS UNIVERSITÁRIOS,IFES/HOSPITAIS,SANEAMENTO BÁSICO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,350000000.0,0.0,US$,Arquivado,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1940
57869,FORTALECIMENTO INSTITUCIONAL DO MRE,FORT. INST. MRE,FORTALECIMENTO INSTITUCIONAL,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,10000000.0,10000000.0,US$,Finalizada,1992-12-02 00:00:00,1900-01-01 00:00:00,1994-05-27,1994-06-08,1995-06-28,28/1995,1995-09-15,0814/OC-BR,2003-09-05 00:00:00,2015-09-15 00:00:00,1999-09-15 00:00:00,2002-12-31 00:00:00,1992
57870,PROGRAMA DE AMPLIAÇÃO DA CAPACIDADE E MODERNIZAÇÃO DA LIGAÇÃO RODOVIÁRIA SÃO PAULO-CURITIBA-FLORIANÓPOLIS,SP/CURITIBA/FLORIPA,LOGÍSTICA E TRANSPORTE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,JBIC,450000000.0,382500000.0,US$,Repagamento,1993-04-13 00:00:00,1900-01-01 00:00:00,1996-09-05,,,,1996-10-22,,,,2000-06-26 00:00:00,2004-12-26 00:00:00,1993
57870,PROGRAMA DE AMPLIAÇÃO DA CAPACIDADE E MODERNIZAÇÃO DA LIGAÇÃO RODOVIÁRIA SÃO PAULO-CURITIBA-FLORIANÓPOLIS,SP/CURITIBA/FLORIPA,LOGÍSTICA E TRANSPORTE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,450000000.0,382500000.0,US$,Finalizada,1993-04-13 00:00:00,1900-01-01 00:00:00,1995-11-03,1995-11-29,1996-05-20,34/1996,1996-06-26,0904-CO,2000-12-26 00:00:00,2020-12-26 00:00:00,2000-06-26 00:00:00,2006-06-26 00:00:00,1993
57873,DESCENTRALIZACAO DO SISTEMA DE TRANSPORTE URBANO BELOHORIZONTE,CBTU BH,LOGÍSTICA E TRANSPORTE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,99000000.0,0.0,US$,Finalizada,1993-03-03 00:00:00,1900-01-01 00:00:00,1995-05-26,1995-06-29,1995-11-29,59/1995,1995-11-30,39160/IBRD,2001-03-15 00:00:00,2011-03-15 00:00:00,2001-12-31 00:00:00,2004-06-30 00:00:00,1993
57874,DESCENTRALIZACAO D SISTEMA DO RECIFE,CBTU RECIFE,LOGÍSTICA E TRANSPORTE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,102000000.0,0.0,US$,Finalizada,1993-03-03 00:00:00,1900-01-01 00:00:00,1995-05-26,1995-06-29,1996-02-12,08/1996,1996-04-03,3915-0,2001-03-15 00:00:00,2011-03-15 00:00:00,2001-12-31 00:00:00,2004-06-30 00:00:00,1993
57876,"DESCENT. DOS TRENS METROP. DE BH, RE E CID. DE MÉDIO PORTE",DOAÇÃO TRENS METROP.,LOGÍSTICA E TRANSPORTE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,DOAÇÕES,WB-JG,1300000.0,0.0,US$,Repagamento,1990-01-01 23:59:00,1900-01-01 00:00:00,,1993-01-01,,,1993-01-01,,,,,1998-04-30 00:00:00,1990
57884,PLANO INTEG. DE EDUC. E SAÚDE - PIES,PIES,EDUCAÇÃO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,55700000.0,0.0,US$,Arquivado,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1940
57886,MODERNIZAÇÃO DAS INST. FED. DE ENS. SUPERIOR - IFES,IFES,EDUCAÇÃO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,150000000.0,0.0,US$,Arquivado,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1940
57894,PROSIN - PROG. SOCIAL DE INFRAEST. P/A RECUP. DE ÁREAS DEGR.,PROSIN,DESENVOLVIMENTO URBANO E MOBILIDADE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,330000000.0,0.0,US$,Arquivado,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1940
57895,PROG. DESENV. AGROAMBIENTAL ESTADO DO ACRE - PRODEACRE,PRODEACRE,MEIO AMBIENTE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,189000000.0,0.0,US$,Arquivado,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1940
57902,"DESENV. E MODERN. DA EDUC. SUPPRIV. NO BRASIL ""PROG. BID CAT""",PROG. BID CAT,EDUCAÇÃO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,0.0,0.0,US$,Arquivado,1991-08-23 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1991
57904,PROJETO SORRISO,PROJETO SORRISO,DIREITOS DA CIDADANIA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,FONPLATA,0.0,0.0,US$,Arquivado,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1940
57907,PROD. AGROPECUARIA EM AREAS DEASSENT. DA REF. AGR.,PROARA,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,0.0,0.0,US$,Arquivado,1991-07-23 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1991
57909,IRRIGAÇÃO PONTAL SUL,PONTAL SUL,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,30000000.0,30000000.0,US$,Arquivado,1993-11-09 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1993
57913,DESENVOL. E MODERNIZ. DAS REG.CACAUEIRAS DO BRASIL (PRODEC),CACAU,AGRICULTURA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,0.0,0.0,US$,Arquivado,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1940
57925,PROGRAMA NACIONAL DE SANEAMENTO RURAL,SANEAMENTO RURAL,SANEAMENTO BÁSICO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,0.0,0.0,US$,Arquivado,1990-07-18 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1990
57926,PROJETO DE ASSISTÊNCIA TÉCNICA AO PROJETO DE SANEAMENTO EM ÁREAS DE BAIXA RENDA,PAT PROSANEAR,SANEAMENTO BÁSICO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,30300000.0,5000000.0,US$,Finalizada,1993-12-07 00:00:00,1900-01-01 00:00:00,1999-08-09,2000-01-06,2000-02-09,09/2000,2000-09-19,4532-BR,2005-05-15 00:00:00,2014-11-15 00:00:00,2007-12-15 00:00:00,2007-12-15 00:00:00,1993
57931,REEQUIPAMENTO DE LABORATÓRIO DE ENSINO,REEQ. LAB. ENSINO,EDUCAÇÃO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,0.0,0.0,US$,Arquivado,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1940
57940,PROJETO DE RECUPERAÇÃO E MODERNIZAÇÃO DOS PERÍMETROS IRRIGADOS DA CODEVASF,IRRIGAÇÃO MELHORADA,SANEAMENTO BÁSICO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,64460000.0,78780000.0,US$,Arquivado,2002-09-02 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2002
57941,REDE DE PESQUISA E DESENVOLVIMENTO DE POLÍTICAS PÚBLICAS,REDE IPEA-Contrato 991/OC,FORTALECIMENTO INSTITUCIONAL,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,25000000.0,6000000.0,US$,Finalizada,1995-05-15 00:00:00,1900-01-01 00:00:00,1996-12-09,1997-02-19,1997-09-18,88/1997,1997-10-30,0991-CO,2004-04-30 00:00:00,2024-04-30 00:00:00,2001-10-30 00:00:00,2007-10-31 00:00:00,1995
57942,MODERNIZACAO DO SETOR PUBLICO,MODERN. SET. PÚBLICO,FORTALECIMENTO INSTITUCIONAL,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,0.0,0.0,US$,Arquivado,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1940
57950,PROGRAMA DE DESENVOLVIMENTO TECNOLÓGICO,FINEP/FONPLATA,P & D E INOVAÇÃO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,FONPLATA,10000000.0,10000000.0,US$,Arquivado,1995-05-10 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1995
57951,APRIMORAMENTO DA QUALIDADE E EQUIDADE DA EDUCAÇÃO BÁSICA,DOAÇÃO MEC,EDUCAÇÃO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,DOAÇÕES,WB-JG,800000.0,0.0,US$,Arquivado,1995-03-02 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1995
57961,PROECOTUR - PROG. DE COOP. TÉC. PARA DESENV. ECOTURISMO NA AMAZÔNIA LEGAL,PROECOTUR,COMÉRCIO E SERVIÇOS (TURISMO),REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,11000000.0,2800000.0,US$,Finalizada,1996-11-19 00:00:00,1900-01-01 00:00:00,1999-10-01,1999-10-27,2000-01-28,04/2000,2000-08-11,1216-/OC-BR,2004-02-08 00:00:00,2024-02-08 00:00:00,2003-08-08 00:00:00,2007-12-08 00:00:00,1996
57963,REGULAÇÃO DO SETOR DE ENERGIA ELÉTRICA,DOAÇÃO SETOR ELETR.,ENERGIA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD/IDF,0.0,0.0,US$,Arquivado,1990-01-01 23:59:00,1900-01-01 00:00:00,,,,,,,,,,,1990
57964,ESTRUT. E REAL. DO ENCONT.INTER.P/AVALIA. - PROCEL,DOAÇÃO PROCEL,ENERGIA,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,DOAÇÕES,BIRD/IDF,300000.0,0.0,US$,Repagamento,1990-01-01 00:00:00,1900-01-01 00:00:00,,1995-01-01,,,1995-01-01,000,,,1995-01-01 00:00:00,1995-01-01 00:00:00,1990
57965,CONSERVAÇÃO E REABILITAÇÃO AMBIENTAL,DOAÇÃO CVRD,MEIO AMBIENTE,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,DOAÇÕES,WB-JG,2000000.0,0.0,US$,Repagamento,1990-01-01 23:59:00,1900-01-01 00:00:00,,1996-11-07,,,1996-11-07,21396,,,1998-12-31 00:00:00,1999-12-31 00:00:00,1990
57971,EDUC. PROFIS. SEGURO DESEMPREGE CAPAC. DE TRAB.DE BAIXA ESC.,EDUC. PROFIS - MTB,EDUCAÇÃO,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,100000000.0,0.0,US$,Arquivado,1940-01-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,1940
57973,PRODEMO / IPEA,PRODEMO - IPEA,FORTALECIMENTO INSTITUCIONAL,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,74500000.0,0.0,US$,Repagamento,1940-01-01 00:00:00,1900-01-01 00:00:00,,1987-05-12,,,1987-07-27,2810-0,,,1996-06-30 00:00:00,1997-12-31 00:00:00,1940
57978,PROGRAMA DE MODERNIZAÇÃO DO PODER EXECUTIVO FEDERAL,PMPEF - MARE,FORTALECIMENTO INSTITUCIONAL,REPÚBLICA FEDERATIVA DO BRASIL,NACIONAL,Distrito Federal,Federal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,57000000.0,57000000.0,US$,Finalizada,1995-06-02 00:00:00,1900-01-01 00:00:00,1997-08-22,1997-09-18,1998-03-19,23/1998,1998-04-29,1042-OC-BR,2007-10-20 00:00:00,2018-04-29 00:00:00,2001-04-29 00:00:00,2008-12-27 00:00:00,1995
